Conversation_ID,Strategy,Type,Game_ID,User_ID,Mutant_ID,Test_ID,Is_Active,Is_Success
17854,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1460,5,6664,,0,1
17855,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1461,5,,,0,1
17856,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1461,6,,,0,1
17857,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1461,5,6661,,0,1
17858,TEST_DEFAULT,DEFEND_FOCUS,1458,6,,15064,0,1
17859,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1458,5,,,0,1
17860,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15063,0,1
17861,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1458,5,6662,,0,1
17862,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1461,6,,,0,1
17863,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1461,6,,15065,0,1
17864,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1462,5,,,0,1
17865,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1462,6,,,0,1
17866,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1462,5,6665,,0,1
17867,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1462,6,,,0,1
17868,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1462,6,,15069,0,1
17869,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1461,5,,,0,1
17870,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1461,5,,,0,0
17871,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15066,0,1
17872,TEST_DEFAULT,DEFEND_FOCUS,1458,6,,15068,0,1
17873,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1458,5,,,0,1
17874,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1458,5,6668,,0,1
17875,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1461,6,,15067,0,1
17876,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1459,5,,,0,1
17877,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1459,5,6669,,0,1
17878,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1460,5,,,0,1
17879,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1460,5,6666,,0,1
17880,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1462,5,,,0,1
17881,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1462,5,6667,,0,1
17882,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15070,0,1
17883,TEST_DEFAULT,DEFEND_FOCUS,1458,6,,15072,0,1
17884,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1461,6,,15071,0,1
17885,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1460,5,,,0,1
17886,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1460,5,6670,,0,1
17887,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1458,5,,,0,1
17888,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1462,5,,,0,1
17889,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1462,5,6672,,0,1
17890,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1458,5,6671,,0,1
17891,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1459,5,,,0,1
17892,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1462,6,,,0,1
17893,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1462,6,,15076,0,1
17894,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1459,5,6674,,0,1
17895,TEST_DEFAULT,DEFEND_FOCUS,1458,6,,15075,0,1
17896,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15073,0,1
17897,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1460,5,,,0,1
17898,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1460,5,,,0,0
17899,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1461,5,,,0,0
17900,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1461,6,,15074,0,1
17901,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1458,5,,,0,1
17902,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1462,5,,,0,1
17903,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1458,5,6673,,0,1
17904,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1462,5,6675,,0,1
17905,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1459,6,,,0,0
17906,TEST_DEFAULT,DEFEND_FOCUS,1458,6,,15079,0,1
17907,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15077,0,1
17908,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1461,6,,15078,0,1
17909,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1458,5,,,0,1
17910,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1458,5,6678,,0,1
17911,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1459,5,,,0,1
17912,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1459,5,6680,,0,1
17913,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1462,6,,,0,1
17914,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1462,6,,15080,0,1
17915,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1462,5,,,0,1
17916,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1462,5,6677,,0,1
17917,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15081,0,1
17918,TEST_DEFAULT,DEFEND_FOCUS,1458,6,,15083,0,1
17919,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1461,5,6676,,0,1
17920,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1461,6,,15082,0,1
17921,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1460,5,,,0,0
17922,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1461,5,,,0,1
17923,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1461,5,6679,,0,1
17924,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1458,5,,,0,1
17925,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1462,5,,,0,1
17926,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1458,5,6681,,0,1
17927,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1462,5,6685,,0,1
17928,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15088,0,1
17929,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1462,6,,15084,0,1
17930,TEST_DEFAULT,DEFEND_FOCUS,1458,6,,15086,0,1
17931,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1461,6,,15085,0,1
17932,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1461,5,,,0,1
17933,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1461,5,6682,,0,1
17934,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1462,6,,15087,0,1
17935,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1459,5,,,0,1
17936,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1459,5,6683,,0,1
17937,TEST_DEFAULT,DEFEND_FOCUS,1458,6,,,0,0
17938,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1458,5,,,0,1
17939,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1458,5,6686,,0,1
17940,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1461,6,,15089,0,1
17941,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1460,5,6684,,0,1
17942,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1461,5,,,0,1
17943,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1461,5,,,0,0
17944,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1459,6,,15091,0,1
17945,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1459,5,,,0,1
17946,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1459,5,6688,,0,1
17947,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1460,5,,,0,1
17948,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,,0,1
17949,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1460,5,6689,,0,1
17950,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1462,6,,15092,0,1
17951,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15093,0,1
17952,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1462,5,,,0,1
17953,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1462,5,6687,,0,1
17954,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1461,6,,15094,0,1
17955,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1458,5,,,0,1
17956,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1459,6,,,0,0
17957,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1458,5,6690,,0,1
17958,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1462,5,,,0,1
17959,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1462,5,6691,,0,1
17960,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1462,6,,15096,0,1
17961,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15097,0,1
17962,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1459,5,,,0,1
17963,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1459,5,6697,,0,1
17964,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1460,5,,,0,1
17965,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1460,5,6693,,0,1
17966,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1461,6,,15098,0,1
17967,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1458,5,,,0,1
17968,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1458,5,6692,,0,1
17969,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1461,5,6694,,0,1
17970,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1462,6,,15100,0,1
17971,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15101,0,1
17972,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1461,6,,15102,0,1
17973,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1458,5,,,0,1
17974,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1462,5,,,0,1
17975,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1458,5,6695,,0,1
17976,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1462,5,6696,,0,1
17977,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1460,5,,,0,1
17978,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1460,5,6698,,0,1
17979,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1462,6,,15104,0,1
17980,TEST_DEFAULT,DEFEND_FOCUS,1458,6,,15107,0,1
17981,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1461,5,,,0,1
17982,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1461,5,6699,,0,1
17983,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1459,5,,,0,1
17984,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1459,5,,,0,0
17985,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1458,5,,,0,1
17986,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1458,5,6701,,0,1
17987,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1462,5,,,0,1
17988,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1462,5,6700,,0,1
17989,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15105,0,1
17990,TEST_DEFAULT,DEFEND_FOCUS,1458,6,,15110,0,1
17991,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1460,5,,,0,1
17992,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1460,5,6702,,0,1
17993,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1461,6,,15106,0,1
17994,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1462,6,,15108,0,1
17995,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15109,0,1
17996,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1461,6,,15111,0,1
17997,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1459,6,,15115,0,1
17998,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1461,5,,,0,1
17999,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1461,5,,,0,0
18000,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1462,5,,,0,1
18001,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1462,5,6704,,0,1
18002,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1462,6,,15112,0,1
18003,TEST_DEFAULT,DEFEND_FOCUS,1458,6,,15114,0,1
18004,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1458,5,,,0,1
18005,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15113,0,1
18006,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1458,5,6703,,0,1
18007,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1461,6,,,1,0
18008,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1460,5,,,0,1
18009,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1460,5,6708,,0,1
18010,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1459,5,6705,,0,1
18011,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1460,5,,,0,1
18012,TEST_DEFAULT,DEFEND_FOCUS,1458,6,,15119,0,1
18013,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1458,5,,,0,1
18014,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1462,5,,,0,1
18015,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1462,5,6707,,0,1
18016,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1462,6,,15116,0,1
18017,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1461,6,,15124,0,1
18018,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1459,5,,,0,1
18019,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1459,5,6706,,0,1
18020,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15117,0,1
18021,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1459,6,,,0,0
18022,TEST_FULL_SUITE,DEFEND_DEFAULT,1460,6,,,0,1
18023,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1461,5,6709,,0,1
18024,TEST_DEFAULT,DEFEND_FOCUS,1458,6,,15122,0,1
18025,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,,0,1
18026,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1459,5,,,0,1
18027,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1459,5,6711,,0,1
18028,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1462,6,,15121,0,1
18029,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1458,5,,,0,1
18030,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1458,5,6710,,0,1
18031,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1462,5,,,0,1
18032,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1460,5,,,0,1
18033,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1460,5,6712,,0,1
18034,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1459,5,,,0,1
18035,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1461,5,,,0,1
18036,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1461,5,6714,,0,1
18037,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1459,5,6713,,0,1
18038,TEST_DEFAULT,DEFEND_FOCUS,1458,6,,15127,0,1
18039,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15123,0,1
18040,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1461,6,,15146,0,1
18041,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1462,5,,,0,1
18042,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1458,5,,,0,1
18043,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1458,5,6715,,0,1
18044,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15128,0,1
18045,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1462,6,,15125,0,1
18046,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1460,5,,,0,1
18047,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1460,5,6716,,0,1
18048,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1459,6,,,0,0
18049,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1459,5,,,0,1
18050,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1459,5,6717,,0,1
18051,TEST_DEFAULT,DEFEND_FOCUS,1458,6,,15133,0,1
18052,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1461,6,,15134,0,1
18053,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1459,5,,,0,1
18054,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1459,5,6720,,0,1
18055,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1461,5,,,0,1
18056,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1461,5,6719,,0,1
18057,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1462,6,,15130,0,1
18058,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1462,6,,15141,0,1
18059,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1462,5,,,0,1
18060,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1458,5,,,0,1
18061,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1458,5,,,0,0
18062,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1460,5,,,0,1
18063,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1460,5,6718,,0,1
18064,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15132,0,1
18065,TEST_DEFAULT,DEFEND_FOCUS,1458,6,,15139,0,1
18066,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1461,6,,15140,0,1
18067,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15137,0,1
18068,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1460,5,,,0,1
18069,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1460,5,6721,,0,1
18070,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1459,5,,,0,1
18071,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1459,5,,,0,0
18072,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1461,5,,,0,1
18073,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1462,5,,,0,1
18074,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1461,5,6723,,0,1
18075,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15142,0,1
18076,TEST_DEFAULT,DEFEND_FOCUS,1458,6,,15145,0,1
18077,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1462,6,,,0,0
18078,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1461,5,,,0,1
18079,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1459,6,,15156,0,1
18080,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1458,5,,,0,0
18081,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15148,0,1
18082,TEST_DEFAULT,DEFEND_FOCUS,1458,6,,15150,0,1
18083,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1461,6,,15153,0,1
18084,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1462,5,,,0,1
18085,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1462,5,6725,,0,1
18086,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1460,5,,,0,1
18087,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1460,5,6726,,0,1
18088,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1459,5,6724,,0,1
18089,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15151,0,1
18090,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1458,5,6722,,0,1
18091,TEST_DEFAULT,DEFEND_FOCUS,1458,6,,15155,0,1
18092,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15154,0,1
18093,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1459,5,,,0,1
18094,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1459,5,6728,,0,1
18095,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1458,5,,,0,1
18096,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1458,5,6727,,0,1
18097,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1459,6,,15161,0,1
18098,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1461,5,,,0,1
18099,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1461,5,6732,,0,1
18100,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1461,6,,15162,0,1
18101,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15157,0,1
18102,TEST_DEFAULT,DEFEND_FOCUS,1458,6,,15158,0,1
18103,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1462,5,,,0,1
18104,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1462,5,6730,,0,1
18105,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1461,5,,,0,1
18106,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1460,5,,,0,1
18107,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1460,5,6731,,0,1
18108,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1458,5,,,0,1
18109,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1458,5,6729,,0,1
18110,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1462,6,,15164,0,1
18111,TEST_DEFAULT,DEFEND_FOCUS,1458,6,,15167,0,1
18112,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1459,5,,,0,1
18113,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1459,5,6734,,0,1
18114,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1460,6,,15160,0,1
18115,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1458,5,,,0,1
18116,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1458,5,6733,,0,1
