Conversation_ID,Index_in_conversation,Message_type,Input_tokens,Output_tokens,timestamp,Model_name,Model_type
17685,2,AI,1033,106,2026-01-26 04:52:18,gpt-4.1-nano,OPENAI
17685,3,SYSTEM,0,0,2026-01-26 04:52:18,gpt-4.1-nano,OPENAI
17685,4,AI,1176,51,2026-01-26 04:52:19,gpt-4.1-nano,OPENAI
17686,0,SYSTEM,0,0,2026-01-26 04:52:19,gpt-4.1-nano,OPENAI
17686,1,USER,0,0,2026-01-26 04:52:19,gpt-4.1-nano,OPENAI
17686,2,AI,1786,300,2026-01-26 04:52:21,gpt-4.1-nano,OPENAI
17687,0,SYSTEM,0,0,2026-01-26 04:52:23,gpt-4.1-nano,OPENAI
17687,1,USER,0,0,2026-01-26 04:52:23,gpt-4.1-nano,OPENAI
17687,2,AI,1786,312,2026-01-26 04:52:27,gpt-4.1-nano,OPENAI
17689,0,SYSTEM,0,0,2026-01-26 04:52:27,gpt-4.1-nano,OPENAI
17689,1,USER,0,0,2026-01-26 04:52:27,gpt-4.1-nano,OPENAI
17689,2,AI,619,207,2026-01-26 04:52:28,gpt-4.1-nano,OPENAI
17689,3,SYSTEM,0,0,2026-01-26 04:52:28,gpt-4.1-nano,OPENAI
17689,4,AI,1117,76,2026-01-26 04:52:41,gpt-4.1-nano,OPENAI
17690,0,SYSTEM,0,0,2026-01-26 04:52:27,gpt-4.1-nano,OPENAI
17690,1,USER,0,0,2026-01-26 04:52:27,gpt-4.1-nano,OPENAI
17690,2,AI,1786,289,2026-01-26 04:52:30,gpt-4.1-nano,OPENAI
17691,0,SYSTEM,0,0,2026-01-26 04:52:34,gpt-4.1-nano,OPENAI
17691,1,USER,0,0,2026-01-26 04:52:34,gpt-4.1-nano,OPENAI
17691,2,AI,1798,182,2026-01-26 04:52:36,gpt-4.1-nano,OPENAI
17691,3,SYSTEM,0,0,2026-01-26 04:52:36,gpt-4.1-nano,OPENAI
17691,4,AI,2224,82,2026-01-26 04:52:50,gpt-4.1-nano,OPENAI
17692,0,SYSTEM,0,0,2026-01-26 04:52:38,gpt-4.1-nano,OPENAI
17692,1,USER,0,0,2026-01-26 04:52:38,gpt-4.1-nano,OPENAI
17692,2,AI,616,52,2026-01-26 04:52:39,gpt-4.1-nano,OPENAI
17694,0,SYSTEM,0,0,2026-01-26 04:52:42,gpt-4.1-nano,OPENAI
17694,1,USER,0,0,2026-01-26 04:52:42,gpt-4.1-nano,OPENAI
17694,2,AI,1786,311,2026-01-26 04:52:44,gpt-4.1-nano,OPENAI
17694,3,SYSTEM,0,0,2026-01-26 04:52:44,gpt-4.1-nano,OPENAI
17694,4,AI,2130,307,2026-01-26 04:52:59,gpt-4.1-nano,OPENAI
17696,0,SYSTEM,0,0,2026-01-26 04:52:50,gpt-4.1-nano,OPENAI
17696,1,USER,0,0,2026-01-26 04:52:50,gpt-4.1-nano,OPENAI
17696,2,AI,1195,106,2026-01-26 04:52:51,gpt-4.1-nano,OPENAI
17696,3,SYSTEM,0,0,2026-01-26 04:52:51,gpt-4.1-nano,OPENAI
17696,4,AI,1338,81,2026-01-26 04:52:52,gpt-4.1-nano,OPENAI
17697,0,SYSTEM,0,0,2026-01-26 04:52:55,gpt-4.1-nano,OPENAI
17697,1,USER,0,0,2026-01-26 04:52:55,gpt-4.1-nano,OPENAI
17697,2,AI,1798,107,2026-01-26 04:52:56,gpt-4.1-nano,OPENAI
17698,0,SYSTEM,0,0,2026-01-26 04:53:03,gpt-4.1-nano,OPENAI
17698,1,USER,0,0,2026-01-26 04:53:03,gpt-4.1-nano,OPENAI
17698,2,AI,907,102,2026-01-26 04:53:04,gpt-4.1-nano,OPENAI
17698,3,SYSTEM,0,0,2026-01-26 04:53:04,gpt-4.1-nano,OPENAI
17698,4,AI,1046,62,2026-01-26 04:53:05,gpt-4.1-nano,OPENAI
17698,5,SYSTEM,0,0,2026-01-26 04:53:10,gpt-4.1-nano,OPENAI
17698,6,AI,1266,82,2026-01-26 04:53:11,gpt-4.1-nano,OPENAI
17698,7,SYSTEM,0,0,2026-01-26 04:53:14,gpt-4.1-nano,OPENAI
17698,8,AI,1506,81,2026-01-26 04:53:15,gpt-4.1-nano,OPENAI
17699,0,SYSTEM,0,0,2026-01-26 04:53:10,gpt-4.1-nano,OPENAI
17699,1,USER,0,0,2026-01-26 04:53:10,gpt-4.1-nano,OPENAI
17699,2,AI,1798,140,2026-01-26 04:53:11,gpt-4.1-nano,OPENAI
17700,0,SYSTEM,0,0,2026-01-26 04:53:11,gpt-4.1-nano,OPENAI
17700,1,USER,0,0,2026-01-26 04:53:11,gpt-4.1-nano,OPENAI
17700,2,AI,1786,315,2026-01-26 04:53:13,gpt-4.1-nano,OPENAI
17700,3,SYSTEM,0,0,2026-01-26 04:53:13,gpt-4.1-nano,OPENAI
17700,4,AI,2129,314,2026-01-26 04:53:28,gpt-4.1-nano,OPENAI
17700,5,SYSTEM,0,0,2026-01-26 04:53:28,gpt-4.1-nano,OPENAI
17700,6,AI,2492,346,2026-01-26 04:53:43,gpt-4.1-nano,OPENAI
17700,7,SYSTEM,0,0,2026-01-26 04:53:44,gpt-4.1-nano,OPENAI
17700,8,AI,2866,352,2026-01-26 04:53:59,gpt-4.1-nano,OPENAI
17700,9,SYSTEM,0,0,2026-01-26 04:53:59,gpt-4.1-nano,OPENAI
17701,0,SYSTEM,0,0,2026-01-26 04:53:12,gpt-4.1-nano,OPENAI
17701,1,USER,0,0,2026-01-26 04:53:12,gpt-4.1-nano,OPENAI
17701,2,AI,2386,126,2026-01-26 04:53:13,gpt-4.1-nano,OPENAI
17701,3,SYSTEM,0,0,2026-01-26 04:53:13,gpt-4.1-nano,OPENAI
17701,4,AI,2549,57,2026-01-26 04:53:14,gpt-4.1-nano,OPENAI
17702,0,SYSTEM,0,0,2026-01-26 04:53:19,gpt-4.1-nano,OPENAI
17702,1,USER,0,0,2026-01-26 04:53:19,gpt-4.1-nano,OPENAI
17702,2,AI,1786,310,2026-01-26 04:53:21,gpt-4.1-nano,OPENAI
17704,0,SYSTEM,0,0,2026-01-26 04:53:27,gpt-4.1-nano,OPENAI
17704,1,USER,0,0,2026-01-26 04:53:27,gpt-4.1-nano,OPENAI
17704,2,AI,616,39,2026-01-26 04:53:28,gpt-4.1-nano,OPENAI
17704,3,SYSTEM,0,0,2026-01-26 04:53:34,gpt-4.1-nano,OPENAI
17704,4,AI,831,46,2026-01-26 04:53:43,gpt-4.1-nano,OPENAI
17704,5,SYSTEM,0,0,2026-01-26 04:53:46,gpt-4.1-nano,OPENAI
17704,6,AI,1154,61,2026-01-26 04:53:59,gpt-4.1-nano,OPENAI
17705,0,SYSTEM,0,0,2026-01-26 04:53:32,gpt-4.1-nano,OPENAI
17705,1,USER,0,0,2026-01-26 04:53:32,gpt-4.1-nano,OPENAI
17705,2,AI,619,204,2026-01-26 04:53:34,gpt-4.1-nano,OPENAI
17705,3,SYSTEM,0,0,2026-01-26 04:53:34,gpt-4.1-nano,OPENAI
17705,4,AI,1090,84,2026-01-26 04:53:48,gpt-4.1-nano,OPENAI
17706,0,SYSTEM,0,0,2026-01-26 04:53:35,gpt-4.1-nano,OPENAI
17706,1,USER,0,0,2026-01-26 04:53:35,gpt-4.1-nano,OPENAI
17706,2,AI,970,58,2026-01-26 04:53:36,gpt-4.1-nano,OPENAI
17706,3,SYSTEM,0,0,2026-01-26 04:53:41,gpt-4.1-nano,OPENAI
17706,4,AI,1176,62,2026-01-26 04:53:42,gpt-4.1-nano,OPENAI
17706,5,SYSTEM,0,0,2026-01-26 04:53:45,gpt-4.1-nano,OPENAI
17706,6,AI,1403,74,2026-01-26 04:53:46,gpt-4.1-nano,OPENAI
17707,0,SYSTEM,0,0,2026-01-26 04:53:45,gpt-4.1-nano,OPENAI
17707,1,USER,0,0,2026-01-26 04:53:45,gpt-4.1-nano,OPENAI
17707,2,AI,1798,89,2026-01-26 04:53:46,gpt-4.1-nano,OPENAI
17708,0,SYSTEM,0,0,2026-01-26 04:53:45,gpt-4.1-nano,OPENAI
17708,1,USER,0,0,2026-01-26 04:53:45,gpt-4.1-nano,OPENAI
17708,2,AI,1786,320,2026-01-26 04:53:48,gpt-4.1-nano,OPENAI
17709,0,SYSTEM,0,0,2026-01-26 04:54:00,gpt-4.1-nano,OPENAI
17709,1,USER,0,0,2026-01-26 04:54:00,gpt-4.1-nano,OPENAI
17709,2,AI,1786,320,2026-01-26 04:54:02,gpt-4.1-nano,OPENAI
17709,3,SYSTEM,0,0,2026-01-26 04:54:02,gpt-4.1-nano,OPENAI
17709,4,AI,2126,323,2026-01-26 04:54:46,gpt-4.1-nano,OPENAI
17710,0,SYSTEM,0,0,2026-01-26 04:54:03,gpt-4.1-nano,OPENAI
17710,1,USER,0,0,2026-01-26 04:54:03,gpt-4.1-nano,OPENAI
17710,2,AI,1798,244,2026-01-26 04:54:06,gpt-4.1-nano,OPENAI
17710,3,SYSTEM,0,0,2026-01-26 04:54:06,gpt-4.1-nano,OPENAI
17710,4,AI,2350,115,2026-01-26 04:54:18,gpt-4.1-nano,OPENAI
17710,5,SYSTEM,0,0,2026-01-26 04:54:25,gpt-4.1-nano,OPENAI
17710,6,AI,2665,108,2026-01-26 04:54:33,gpt-4.1-nano,OPENAI
17711,0,SYSTEM,0,0,2026-01-26 04:54:07,gpt-4.1-nano,OPENAI
17711,1,USER,0,0,2026-01-26 04:54:07,gpt-4.1-nano,OPENAI
17711,2,AI,1786,314,2026-01-26 04:54:09,gpt-4.1-nano,OPENAI
17712,0,SYSTEM,0,0,2026-01-26 04:54:08,gpt-4.1-nano,OPENAI
17712,1,USER,0,0,2026-01-26 04:54:08,gpt-4.1-nano,OPENAI
17712,2,AI,1215,68,2026-01-26 04:54:08,gpt-4.1-nano,OPENAI
17712,3,SYSTEM,0,0,2026-01-26 04:54:08,gpt-4.1-nano,OPENAI
17712,4,AI,1320,63,2026-01-26 04:54:09,gpt-4.1-nano,OPENAI
17713,0,SYSTEM,0,0,2026-01-26 04:54:11,gpt-4.1-nano,OPENAI
17713,1,USER,0,0,2026-01-26 04:54:11,gpt-4.1-nano,OPENAI
17713,2,AI,1786,300,2026-01-26 04:54:13,gpt-4.1-nano,OPENAI
17713,3,SYSTEM,0,0,2026-01-26 04:54:13,gpt-4.1-nano,OPENAI
17713,4,AI,2106,300,2026-01-26 04:54:28,gpt-4.1-nano,OPENAI
17713,5,SYSTEM,0,0,2026-01-26 04:54:28,gpt-4.1-nano,OPENAI
17713,6,AI,2445,323,2026-01-26 04:54:44,gpt-4.1-nano,OPENAI
17713,7,SYSTEM,0,0,2026-01-26 04:54:44,gpt-4.1-nano,OPENAI
17713,8,AI,2817,293,2026-01-26 04:54:58,gpt-4.1-nano,OPENAI
17713,9,SYSTEM,0,0,2026-01-26 04:54:58,gpt-4.1-nano,OPENAI
17715,0,SYSTEM,0,0,2026-01-26 04:54:14,gpt-4.1-nano,OPENAI
17715,1,USER,0,0,2026-01-26 04:54:14,gpt-4.1-nano,OPENAI
17715,2,AI,1786,336,2026-01-26 04:54:17,gpt-4.1-nano,OPENAI
17716,0,SYSTEM,0,0,2026-01-26 04:54:15,gpt-4.1-nano,OPENAI
17716,1,USER,0,0,2026-01-26 04:54:15,gpt-4.1-nano,OPENAI
17716,2,AI,1018,109,2026-01-26 04:54:16,gpt-4.1-nano,OPENAI
17716,3,SYSTEM,0,0,2026-01-26 04:54:16,gpt-4.1-nano,OPENAI
17716,4,AI,1164,60,2026-01-26 04:54:16,gpt-4.1-nano,OPENAI
17717,0,SYSTEM,0,0,2026-01-26 04:54:29,gpt-4.1-nano,OPENAI
17717,1,USER,0,0,2026-01-26 04:54:29,gpt-4.1-nano,OPENAI
17717,2,AI,1786,317,2026-01-26 04:54:32,gpt-4.1-nano,OPENAI
17718,0,SYSTEM,0,0,2026-01-26 04:54:42,gpt-4.1-nano,OPENAI
17718,1,USER,0,0,2026-01-26 04:54:42,gpt-4.1-nano,OPENAI
17718,2,AI,1798,89,2026-01-26 04:54:43,gpt-4.1-nano,OPENAI
17718,3,SYSTEM,0,0,2026-01-26 04:54:48,gpt-4.1-nano,OPENAI
17718,4,AI,2146,97,2026-01-26 04:54:58,gpt-4.1-nano,OPENAI
17719,0,SYSTEM,0,0,2026-01-26 04:54:43,gpt-4.1-nano,OPENAI
17719,1,USER,0,0,2026-01-26 04:54:43,gpt-4.1-nano,OPENAI
17719,2,AI,617,53,2026-01-26 04:54:44,gpt-4.1-nano,OPENAI
17720,0,SYSTEM,0,0,2026-01-26 04:54:47,gpt-4.1-nano,OPENAI
17720,1,USER,0,0,2026-01-26 04:54:47,gpt-4.1-nano,OPENAI
17720,2,AI,1180,154,2026-01-26 04:54:48,gpt-4.1-nano,OPENAI
17720,3,SYSTEM,0,0,2026-01-26 04:54:48,gpt-4.1-nano,OPENAI
17720,4,AI,1371,68,2026-01-26 04:54:49,gpt-4.1-nano,OPENAI
17720,5,SYSTEM,0,0,2026-01-26 04:54:49,gpt-4.1-nano,OPENAI
17720,6,AI,1476,68,2026-01-26 04:54:50,gpt-4.1-nano,OPENAI
17720,7,SYSTEM,0,0,2026-01-26 04:54:50,gpt-4.1-nano,OPENAI
17720,8,AI,1581,50,2026-01-26 04:54:51,gpt-4.1-nano,OPENAI
17722,0,SYSTEM,0,0,2026-01-26 04:55:08,gpt-4.1-nano,OPENAI
17722,1,USER,0,0,2026-01-26 04:55:08,gpt-4.1-nano,OPENAI
17722,2,AI,1786,307,2026-01-26 04:55:10,gpt-4.1-nano,OPENAI
17723,0,SYSTEM,0,0,2026-01-26 04:55:11,gpt-4.1-nano,OPENAI
17723,1,USER,0,0,2026-01-26 04:55:11,gpt-4.1-nano,OPENAI
17723,2,AI,1786,322,2026-01-26 04:55:14,gpt-4.1-nano,OPENAI
17724,0,SYSTEM,0,0,2026-01-26 04:55:13,gpt-4.1-nano,OPENAI
17724,1,USER,0,0,2026-01-26 04:55:13,gpt-4.1-nano,OPENAI
17724,2,AI,1786,296,2026-01-26 04:55:16,gpt-4.1-nano,OPENAI
17725,0,SYSTEM,0,0,2026-01-26 04:55:13,gpt-4.1-nano,OPENAI
17725,1,USER,0,0,2026-01-26 04:55:13,gpt-4.1-nano,OPENAI
17725,2,AI,1021,103,2026-01-26 04:55:15,gpt-4.1-nano,OPENAI
17725,3,SYSTEM,0,0,2026-01-26 04:55:19,gpt-4.1-nano,OPENAI
17725,4,AI,1256,102,2026-01-26 04:55:20,gpt-4.1-nano,OPENAI
17726,0,SYSTEM,0,0,2026-01-26 04:55:23,gpt-4.1-nano,OPENAI
17726,1,USER,0,0,2026-01-26 04:55:23,gpt-4.1-nano,OPENAI
17726,2,AI,1798,185,2026-01-26 04:55:24,gpt-4.1-nano,OPENAI
17726,3,SYSTEM,0,0,2026-01-26 04:55:32,gpt-4.1-nano,OPENAI
17726,4,AI,2341,237,2026-01-26 04:55:39,gpt-4.1-nano,OPENAI
17726,5,SYSTEM,0,0,2026-01-26 04:55:39,gpt-4.1-nano,OPENAI
17726,6,AI,2905,285,2026-01-26 04:55:57,gpt-4.1-nano,OPENAI
17726,7,SYSTEM,0,0,2026-01-26 04:55:57,gpt-4.1-nano,OPENAI
17726,8,AI,3575,384,2026-01-26 04:56:10,gpt-4.1-nano,OPENAI
17726,9,SYSTEM,0,0,2026-01-26 04:56:10,gpt-4.1-nano,OPENAI
17727,0,SYSTEM,0,0,2026-01-26 04:55:39,gpt-4.1-nano,OPENAI
17727,1,USER,0,0,2026-01-26 04:55:39,gpt-4.1-nano,OPENAI
17727,2,AI,1192,227,2026-01-26 04:55:41,gpt-4.1-nano,OPENAI
17727,3,SYSTEM,0,0,2026-01-26 04:55:41,gpt-4.1-nano,OPENAI
17727,4,AI,1456,81,2026-01-26 04:55:42,gpt-4.1-nano,OPENAI
17728,0,SYSTEM,0,0,2026-01-26 04:55:40,gpt-4.1-nano,OPENAI
17728,1,USER,0,0,2026-01-26 04:55:40,gpt-4.1-nano,OPENAI
17728,2,AI,1786,298,2026-01-26 04:55:42,gpt-4.1-nano,OPENAI
17728,3,SYSTEM,0,0,2026-01-26 04:55:42,gpt-4.1-nano,OPENAI
17728,4,AI,2133,307,2026-01-26 04:56:23,gpt-4.1-nano,OPENAI
17729,0,SYSTEM,0,0,2026-01-26 04:55:41,gpt-4.1-nano,OPENAI
17729,1,USER,0,0,2026-01-26 04:55:41,gpt-4.1-nano,OPENAI
17729,2,AI,619,53,2026-01-26 04:55:42,gpt-4.1-nano,OPENAI
17730,0,SYSTEM,0,0,2026-01-26 04:55:43,gpt-4.1-nano,OPENAI
17730,1,USER,0,0,2026-01-26 04:55:43,gpt-4.1-nano,OPENAI
17730,2,AI,619,70,2026-01-26 04:55:43,gpt-4.1-nano,OPENAI
17730,3,SYSTEM,0,0,2026-01-26 04:55:50,gpt-4.1-nano,OPENAI
17730,4,AI,953,92,2026-01-26 04:55:58,gpt-4.1-nano,OPENAI
17732,0,SYSTEM,0,0,2026-01-26 04:55:52,gpt-4.1-nano,OPENAI
17732,1,USER,0,0,2026-01-26 04:55:52,gpt-4.1-nano,OPENAI
17732,2,AI,1798,269,2026-01-26 04:55:54,gpt-4.1-nano,OPENAI
17732,3,SYSTEM,0,0,2026-01-26 04:55:54,gpt-4.1-nano,OPENAI
17732,4,AI,2400,223,2026-01-26 04:56:07,gpt-4.1-nano,OPENAI
17732,5,SYSTEM,0,0,2026-01-26 04:56:07,gpt-4.1-nano,OPENAI
17732,6,AI,2876,219,2026-01-26 04:56:22,gpt-4.1-nano,OPENAI
17732,7,SYSTEM,0,0,2026-01-26 04:56:22,gpt-4.1-nano,OPENAI
17732,8,AI,3348,219,2026-01-26 04:56:37,gpt-4.1-nano,OPENAI
17732,9,SYSTEM,0,0,2026-01-26 04:56:37,gpt-4.1-nano,OPENAI
17733,0,SYSTEM,0,0,2026-01-26 04:55:55,gpt-4.1-nano,OPENAI
17733,1,USER,0,0,2026-01-26 04:55:55,gpt-4.1-nano,OPENAI
17733,2,AI,1024,141,2026-01-26 04:55:57,gpt-4.1-nano,OPENAI
17733,3,SYSTEM,0,0,2026-01-26 04:55:57,gpt-4.1-nano,OPENAI
17733,4,AI,1202,61,2026-01-26 04:55:58,gpt-4.1-nano,OPENAI
17734,0,SYSTEM,0,0,2026-01-26 04:56:04,gpt-4.1-nano,OPENAI
17734,1,USER,0,0,2026-01-26 04:56:04,gpt-4.1-nano,OPENAI
17734,2,AI,1786,292,2026-01-26 04:56:06,gpt-4.1-nano,OPENAI
17735,0,SYSTEM,0,0,2026-01-26 04:56:12,gpt-4.1-nano,OPENAI
17735,1,USER,0,0,2026-01-26 04:56:12,gpt-4.1-nano,OPENAI
17735,2,AI,1786,311,2026-01-26 04:56:15,gpt-4.1-nano,OPENAI
17736,0,SYSTEM,0,0,2026-01-26 04:56:13,gpt-4.1-nano,OPENAI
17736,1,USER,0,0,2026-01-26 04:56:13,gpt-4.1-nano,OPENAI
17736,2,AI,617,47,2026-01-26 04:56:14,gpt-4.1-nano,OPENAI
17737,0,SYSTEM,0,0,2026-01-26 04:56:17,gpt-4.1-nano,OPENAI
17737,1,USER,0,0,2026-01-26 04:56:17,gpt-4.1-nano,OPENAI
17737,2,AI,1043,54,2026-01-26 04:56:18,gpt-4.1-nano,OPENAI
17737,3,SYSTEM,0,0,2026-01-26 04:56:24,gpt-4.1-nano,OPENAI
17737,4,AI,1229,56,2026-01-26 04:56:25,gpt-4.1-nano,OPENAI
17738,0,SYSTEM,0,0,2026-01-26 04:56:23,gpt-4.1-nano,OPENAI
17738,1,USER,0,0,2026-01-26 04:56:23,gpt-4.1-nano,OPENAI
17738,2,AI,1798,84,2026-01-26 04:56:23,gpt-4.1-nano,OPENAI
17739,0,SYSTEM,0,0,2026-01-26 04:56:45,gpt-4.1-nano,OPENAI
17739,1,USER,0,0,2026-01-26 04:56:45,gpt-4.1-nano,OPENAI
17739,2,AI,1786,311,2026-01-26 04:56:47,gpt-4.1-nano,OPENAI
17739,3,SYSTEM,0,0,2026-01-26 04:56:47,gpt-4.1-nano,OPENAI
17739,4,AI,2130,317,2026-01-26 04:57:47,gpt-4.1-nano,OPENAI
17741,0,SYSTEM,0,0,2026-01-26 04:56:48,gpt-4.1-nano,OPENAI
17741,1,USER,0,0,2026-01-26 04:56:48,gpt-4.1-nano,OPENAI
17741,2,AI,619,93,2026-01-26 04:56:49,gpt-4.1-nano,OPENAI
17741,3,SYSTEM,0,0,2026-01-26 04:56:54,gpt-4.1-nano,OPENAI
17741,4,AI,980,98,2026-01-26 04:57:02,gpt-4.1-nano,OPENAI
17741,5,SYSTEM,0,0,2026-01-26 04:57:14,gpt-4.1-nano,OPENAI
17741,6,AI,1346,118,2026-01-26 04:57:17,gpt-4.1-nano,OPENAI
17742,0,SYSTEM,0,0,2026-01-26 04:56:50,gpt-4.1-nano,OPENAI
17742,1,USER,0,0,2026-01-26 04:56:50,gpt-4.1-nano,OPENAI
17742,2,AI,1798,143,2026-01-26 04:56:52,gpt-4.1-nano,OPENAI
17742,3,SYSTEM,0,0,2026-01-26 04:56:57,gpt-4.1-nano,OPENAI
17742,4,AI,2240,96,2026-01-26 04:57:06,gpt-4.1-nano,OPENAI
17742,5,SYSTEM,0,0,2026-01-26 04:57:16,gpt-4.1-nano,OPENAI
17742,6,AI,2593,96,2026-01-26 04:57:21,gpt-4.1-nano,OPENAI
17742,7,SYSTEM,0,0,2026-01-26 04:57:28,gpt-4.1-nano,OPENAI
17742,8,AI,2946,150,2026-01-26 04:57:37,gpt-4.1-nano,OPENAI
17742,9,SYSTEM,0,0,2026-01-26 04:57:37,gpt-4.1-nano,OPENAI
17743,0,SYSTEM,0,0,2026-01-26 04:56:51,gpt-4.1-nano,OPENAI
17743,1,USER,0,0,2026-01-26 04:56:51,gpt-4.1-nano,OPENAI
17743,2,AI,1072,165,2026-01-26 04:56:52,gpt-4.1-nano,OPENAI
17743,3,SYSTEM,0,0,2026-01-26 04:56:52,gpt-4.1-nano,OPENAI
17743,4,AI,1274,54,2026-01-26 04:56:53,gpt-4.1-nano,OPENAI
17744,0,SYSTEM,0,0,2026-01-26 04:56:57,gpt-4.1-nano,OPENAI
17744,1,USER,0,0,2026-01-26 04:56:57,gpt-4.1-nano,OPENAI
17744,2,AI,1786,1095,2026-01-26 04:57:04,gpt-4.1-nano,OPENAI
17745,0,SYSTEM,0,0,2026-01-26 04:57:00,gpt-4.1-nano,OPENAI
17745,1,USER,0,0,2026-01-26 04:57:00,gpt-4.1-nano,OPENAI
17745,2,AI,1126,104,2026-01-26 04:57:01,gpt-4.1-nano,OPENAI
17745,3,SYSTEM,0,0,2026-01-26 04:57:01,gpt-4.1-nano,OPENAI
17745,4,AI,1267,71,2026-01-26 04:57:02,gpt-4.1-nano,OPENAI
17745,5,SYSTEM,0,0,2026-01-26 04:57:14,gpt-4.1-nano,OPENAI
17745,6,AI,1486,82,2026-01-26 04:57:16,gpt-4.1-nano,OPENAI
17745,7,SYSTEM,0,0,2026-01-26 04:57:22,gpt-4.1-nano,OPENAI
17745,8,AI,1716,97,2026-01-26 04:57:22,gpt-4.1-nano,OPENAI
17746,0,SYSTEM,0,0,2026-01-26 04:57:20,gpt-4.1-nano,OPENAI
17746,1,USER,0,0,2026-01-26 04:57:20,gpt-4.1-nano,OPENAI
17746,2,AI,1018,261,2026-01-26 04:57:22,gpt-4.1-nano,OPENAI
17746,3,SYSTEM,0,0,2026-01-26 04:57:22,gpt-4.1-nano,OPENAI
17746,4,AI,1316,59,2026-01-26 04:57:22,gpt-4.1-nano,OPENAI
17747,0,SYSTEM,0,0,2026-01-26 04:57:20,gpt-4.1-nano,OPENAI
17747,1,USER,0,0,2026-01-26 04:57:20,gpt-4.1-nano,OPENAI
17747,2,AI,1116,145,2026-01-26 04:57:21,gpt-4.1-nano,OPENAI
17747,3,SYSTEM,0,0,2026-01-26 04:57:21,gpt-4.1-nano,OPENAI
17747,4,AI,1298,68,2026-01-26 04:57:22,gpt-4.1-nano,OPENAI
17747,5,SYSTEM,0,0,2026-01-26 04:57:22,gpt-4.1-nano,OPENAI
17747,6,AI,1403,68,2026-01-26 04:57:23,gpt-4.1-nano,OPENAI
17747,7,SYSTEM,0,0,2026-01-26 04:57:23,gpt-4.1-nano,OPENAI
17747,8,AI,1508,52,2026-01-26 04:57:23,gpt-4.1-nano,OPENAI
17748,0,SYSTEM,0,0,2026-01-26 04:57:22,gpt-4.1-nano,OPENAI
17748,1,USER,0,0,2026-01-26 04:57:22,gpt-4.1-nano,OPENAI
17748,2,AI,619,125,2026-01-26 04:57:23,gpt-4.1-nano,OPENAI
17748,3,SYSTEM,0,0,2026-01-26 04:57:23,gpt-4.1-nano,OPENAI
17748,4,AI,933,69,2026-01-26 04:57:36,gpt-4.1-nano,OPENAI
17749,0,SYSTEM,0,0,2026-01-26 04:57:46,gpt-4.1-nano,OPENAI
17749,1,USER,0,0,2026-01-26 04:57:46,gpt-4.1-nano,OPENAI
17749,2,AI,1786,318,2026-01-26 04:57:48,gpt-4.1-nano,OPENAI
17750,0,SYSTEM,0,0,2026-01-26 04:57:50,gpt-4.1-nano,OPENAI
17750,1,USER,0,0,2026-01-26 04:57:50,gpt-4.1-nano,OPENAI
17750,2,AI,1798,217,2026-01-26 04:57:51,gpt-4.1-nano,OPENAI
17750,3,SYSTEM,0,0,2026-01-26 04:57:51,gpt-4.1-nano,OPENAI
17750,4,AI,2296,109,2026-01-26 04:58:03,gpt-4.1-nano,OPENAI
17750,5,SYSTEM,0,0,2026-01-26 04:58:03,gpt-4.1-nano,OPENAI
17750,6,AI,2576,77,2026-01-26 04:58:18,gpt-4.1-nano,OPENAI
17752,0,SYSTEM,0,0,2026-01-26 04:57:51,gpt-4.1-nano,OPENAI
17752,1,USER,0,0,2026-01-26 04:57:51,gpt-4.1-nano,OPENAI
17752,2,AI,1798,122,2026-01-26 04:57:52,gpt-4.1-nano,OPENAI
17752,3,SYSTEM,0,0,2026-01-26 04:57:52,gpt-4.1-nano,OPENAI
17752,4,AI,2106,94,2026-01-26 04:58:06,gpt-4.1-nano,OPENAI
17753,0,SYSTEM,0,0,2026-01-26 04:58:03,gpt-4.1-nano,OPENAI
17753,1,USER,0,0,2026-01-26 04:58:03,gpt-4.1-nano,OPENAI
17753,2,AI,1104,116,2026-01-26 04:58:04,gpt-4.1-nano,OPENAI
17753,3,SYSTEM,0,0,2026-01-26 04:58:04,gpt-4.1-nano,OPENAI
17753,4,AI,1257,58,2026-01-26 04:58:05,gpt-4.1-nano,OPENAI
17753,5,SYSTEM,0,0,2026-01-26 04:58:13,gpt-4.1-nano,OPENAI
17753,6,AI,1463,58,2026-01-26 04:58:14,gpt-4.1-nano,OPENAI
17754,0,SYSTEM,0,0,2026-01-26 04:58:03,gpt-4.1-nano,OPENAI
17754,1,USER,0,0,2026-01-26 04:58:03,gpt-4.1-nano,OPENAI
17754,2,AI,986,56,2026-01-26 04:58:04,gpt-4.1-nano,OPENAI
17755,0,SYSTEM,0,0,2026-01-26 04:58:13,gpt-4.1-nano,OPENAI
17755,1,USER,0,0,2026-01-26 04:58:13,gpt-4.1-nano,OPENAI
17755,2,AI,1042,60,2026-01-26 04:58:14,gpt-4.1-nano,OPENAI
17756,0,SYSTEM,0,0,2026-01-26 04:58:16,gpt-4.1-nano,OPENAI
17756,1,USER,0,0,2026-01-26 04:58:16,gpt-4.1-nano,OPENAI
17756,2,AI,619,152,2026-01-26 04:58:17,gpt-4.1-nano,OPENAI
17756,3,SYSTEM,0,0,2026-01-26 04:58:17,gpt-4.1-nano,OPENAI
17756,4,AI,987,83,2026-01-26 04:58:32,gpt-4.1-nano,OPENAI
17757,0,SYSTEM,0,0,2026-01-26 04:58:21,gpt-4.1-nano,OPENAI
